PO,CASH,1000000000039429,84908468959799,B,1,BALAJITELE,EQ,00000000,00000001,00005400,00000000,N,N,N,1,3
PO,CASH,1000000000040733,84908469028146,B,1,BALAJITELE,EQ,00000000,00000001,00005600,00000000,N,N,N,1,3
PO,CASH,1000000000040743,84908469029613,B,1,BALAJITELE,EQ,00000000,00000001,00005800,00000000,N,N,N,1,3
PO,CASH,1000000000040750,84908469031090,B,1,BALAJITELE,EQ,00000000,00000001,00006000,00000000,N,N,N,1,3
PO,CASH,1000000000040758,84908469032859,B,1,BALAJITELE,EQ,00000000,00000001,00006200,00000000,N,N,N,1,3
PO,CASH,1000000000040775,84908469034309,S,1,BALAJITELE,EQ,00000000,00000001,00006600,00000000,N,N,N,1,3
PO,CASH,1000000000040784,84908469035778,S,1,BALAJITELE,EQ,00000000,00000001,00006800,00000000,N,N,N,1,3
PO,CASH,1000000000040794,84908469037577,S,1,BALAJITELE,EQ,00000000,00000001,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000040805,84908469039105,S,1,BALAJITELE,EQ,00000000,00000001,00007200,00000000,N,N,N,1,3
PO,CASH,1000000000040817,84908469040748,S,1,BALAJITELE,EQ,00000000,00000001,00007400,00000000,N,N,N,1,3
PO,CASH,1000000000040902,84908469047347,S,1,BALAJITELE,EQ,00000000,00000500,00006995,00000000,N,N,N,1,3
PO,CASH,1000000000040903,84908469047347,S,1,BALAJITELE,EQ,00000000,00000500,00007095,00000000,N,N,N,1,3
PO,CASH,1000000000040904,84908469047349,S,1,BALAJITELE,EQ,00000000,00000500,00007195,00000000,N,N,N,1,3
PO,CASH,1000000000040906,84908469047350,S,1,BALAJITELE,EQ,00000000,00000500,00007295,00000000,N,N,N,1,3
PO,CASH,1000000000040907,84908469047350,S,1,BALAJITELE,EQ,00000000,00000500,00007395,00000000,N,N,N,1,3
PO,CASH,1000000000040909,84908469047375,S,1,BALAJITELE,EQ,00000000,00000500,00007495,00000000,N,N,N,1,3
PO,CASH,1000000000040910,84908469047375,B,1,BALAJITELE,EQ,00000000,00000100,00005210,00000000,N,N,N,1,3
PO,CASH,1000000000042108,84908469108420,S,1,BALAJITELE,EQ,00000000,00000001,00007600,00000000,N,N,N,1,3
PO,CASH,1000000000043725,84908469225296,S,1,BALAJITELE,EQ,00000000,00000200,00006475,00000000,N,N,N,1,3
PO,CASH,1000000000044259,84908469270650,B,1,BALAJITELE,EQ,00000000,00000001,00006330,00000000,N,N,N,1,3
PO,CASH,1000000000044549,84908469304976,S,1,BALAJITELE,EQ,00000000,00000600,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000046297,84908469468541,S,1,BALAJITELE,EQ,00000000,00000150,00007495,00000000,N,N,N,1,3
PO,CASH,1000000000046515,84908469498470,B,1,BALAJITELE,EQ,00000000,00000001,00005700,00000000,N,N,N,1,3
PO,CASH,1000000000047637,84908469623402,S,1,BALAJITELE,EQ,00000000,00000025,00007670,00000000,N,N,N,1,3
PO,CASH,1000000000048425,84908469716879,B,1,BALAJITELE,EQ,00000000,00000100,00005980,00000000,N,N,N,1,3
PO,CASH,1000000000048989,84908469776668,S,1,BALAJITELE,EQ,00000000,00000010,00000000,00000000,Y,N,N,1,3
PO,CASH,1000000000049212,84908469794563,B,1,BALAJITELE,EQ,00000000,00000500,00006315,00000000,N,N,N,1,3
PO,CASH,1000000000051258,84908470052482,S,1,BALAJITELE,EQ,00000000,00000050,00007570,00000000,N,N,N,1,3
PO,CASH,1000000000052296,84908470179188,S,1,BALAJITELE,EQ,00000000,00000714,00007220,00000000,N,N,N,1,3
PO,CASH,1000000000052913,84908470272340,B,1,BALAJITELE,EQ,00000000,00000100,00006200,00000000,N,N,N,1,3
PO,CASH,1000000000053381,84908470360586,B,1,BALAJITELE,EQ,00000000,00001000,00006300,00000000,N,N,N,1,3
PO,CASH,1000000000054026,84908470451913,S,1,BALAJITELE,EQ,00000000,00001000,00007565,00000000,N,N,N,1,3
PO,CASH,1000000000054029,84908470451924,S,1,BALAJITELE,EQ,00000000,00001000,00007565,00000000,N,N,N,1,3
PO,CASH,1000000000055681,84908470713203,B,1,BALAJITELE,EQ,00000000,00000100,00006320,00000000,N,N,N,1,3
PO,CASH,1000000000055935,84908470744990,B,1,BALAJITELE,EQ,00000000,00000100,00006200,00000000,N,N,N,1,3
PO,CASH,1000000000057533,84908470964959,S,1,BALAJITELE,EQ,00000000,00000150,00006590,00000000,N,N,N,1,3
PO,CASH,1000000000057534,84908470964962,S,1,BALAJITELE,EQ,00000000,00000050,00006970,00000000,N,N,N,1,3
PO,CASH,1000000000060361,84908471402214,S,1,BALAJITELE,EQ,00000000,00000400,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060366,84908471403247,S,1,BALAJITELE,EQ,00000000,00000750,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060379,84908471405476,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060390,84908471407359,S,1,BALAJITELE,EQ,00000000,00000900,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060405,84908471407360,S,1,BALAJITELE,EQ,00000000,00000200,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060425,84908471408671,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060433,84908471409935,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060438,84908471410665,S,1,BALAJITELE,EQ,00000000,00001500,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060447,84908471411458,S,1,BALAJITELE,EQ,00000000,00000100,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060456,84908471413193,S,1,BALAJITELE,EQ,00000000,00000400,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060458,84908471414567,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060465,84908471414568,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060470,84908471416927,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060476,84908471417856,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060484,84908471418604,S,1,BALAJITELE,EQ,00000000,00002000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060488,84908471420647,S,1,BALAJITELE,EQ,00000000,00000200,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060499,84908471422733,S,1,BALAJITELE,EQ,00000000,00001000,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060512,84908471424139,S,1,BALAJITELE,EQ,00000000,00000100,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060515,84908471424757,S,1,BALAJITELE,EQ,00000000,00000550,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060526,84908471425982,S,1,BALAJITELE,EQ,00000000,00000300,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060531,84908471426798,S,1,BALAJITELE,EQ,00000000,00000100,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060533,84908471427814,S,1,BALAJITELE,EQ,00000000,00000300,00007640,00000000,N,N,N,1,3
PO,CASH,1000000000060542,84908471428898,S,1,BALAJITELE,EQ,00000000,00000500,00007240,00000000,N,N,N,1,3
PO,CASH,1000000000060548,84908471429867,S,1,BALAJITELE,EQ,00000000,00001000,00007240,00000000,N,N,N,1,3
PO,CASH,1000000000060555,84908471431914,S,1,BALAJITELE,EQ,00000000,00000300,00007240,00000000,N,N,N,1,3
PO,CASH,1000000000060573,84908471432936,S,1,BALAJITELE,EQ,00000000,00000500,00007240,00000000,N,N,N,1,3
PO,CASH,1000000000060603,84908471434984,S,1,BALAJITELE,EQ,00000000,00000500,00007240,00000000,N,N,N,1,3
PO,CASH,1000000000060604,84908471434991,S,1,BALAJITELE,EQ,00000000,00000500,00007240,00000000,N,N,N,1,3
PO,CASH,1000000000060693,84908471448326,B,1,BALAJITELE,EQ,00000000,00000500,00006010,00000000,N,N,N,1,3
PO,CASH,1000000000061893,84908471627460,S,1,BALAJITELE,EQ,00000000,00000020,00007550,00000000,N,N,N,1,3
PO,CASH,1000000000063483,84908471882240,S,1,BALAJITELE,EQ,00000000,00000030,00007300,00000000,N,N,N,1,3
PO,CASH,1000000000064330,84908472024114,B,1,BALAJITELE,EQ,00000000,00000500,00006165,00000000,N,N,N,1,3
PO,CASH,1000000000064331,84908472024152,B,1,BALAJITELE,EQ,00000000,00000001,00006330,00000000,N,N,N,1,3
PO,CASH,1000000000066930,84908472476208,B,1,BALAJITELE,EQ,00000000,00001000,00006015,00000000,N,N,N,1,3
PO,CASH,1000000000066931,84908472476248,B,1,BALAJITELE,EQ,00000000,00002000,00005815,00000000,N,N,N,1,3
PO,CASH,1000000000067638,84908472618799,S,1,BALAJITELE,EQ,00000000,00000500,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000068423,84908472751882,B,1,BALAJITELE,EQ,00000000,00000100,00006220,00000000,N,N,N,1,3
PO,CASH,1000000000068581,84908472783483,S,1,BALAJITELE,EQ,00000000,00000066,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000068931,84908472844499,S,1,BALAJITELE,EQ,00000000,00000070,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000071287,84908473291912,S,1,BALAJITELE,EQ,00000000,00000200,00006880,00000000,N,N,N,1,3
PO,CASH,1000000000072058,84908473442417,S,1,BALAJITELE,EQ,00000000,00000065,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000072850,84908473599031,S,1,BALAJITELE,EQ,00000000,00000180,00006450,00000000,N,N,N,1,3
PO,CASH,1000000000073167,84908473661486,S,1,BALAJITELE,EQ,00000000,00000005,00007590,00000000,N,N,N,1,3
PO,CASH,1000000000074537,84908473920588,S,1,BALAJITELE,EQ,00000000,00000003,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000074677,84908473946361,B,1,BALAJITELE,EQ,00000000,00001000,00006310,00000000,N,N,N,1,3
PO,CASH,1000000000078712,84908474747600,B,1,BALAJITELE,EQ,00000000,00000005,00006380,00000000,N,N,N,1,3
PO,CASH,1000000000078927,84908474791426,B,1,BALAJITELE,EQ,00000000,00000015,00006225,00000000,N,N,N,1,3
PO,CASH,1000000000080163,84908475050998,B,1,BALAJITELE,EQ,00000000,00000035,00006200,00000000,N,N,N,1,3
PO,CASH,1000000000080211,84908475063690,S,1,BALAJITELE,EQ,00000000,00004305,00007675,00000000,N,N,N,1,3
PO,CASH,1000000000081238,84908475272737,S,1,BALAJITELE,EQ,00000000,00000050,00006980,00000000,N,N,N,1,3
PO,CASH,1000000000082748,84908475611558,S,1,BALAJITELE,EQ,00000000,00002500,00006870,00000000,N,N,N,1,3
PO,CASH,1000000000082752,84908475613196,S,1,BALAJITELE,EQ,00000000,00002500,00006970,00000000,N,N,N,1,3
PO,CASH,1000000000084888,84908476082320,S,1,BALAJITELE,EQ,00000000,00000100,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000085874,84908476315066,B,1,BALAJITELE,EQ,00000000,00000001,00006000,00000000,N,N,N,1,3
PO,CASH,1000000000087165,84908476608719,B,1,BALAJITELE,EQ,00000000,00000005,00006115,00000000,N,N,N,1,3
PO,CASH,1000000000088083,84908476837824,S,1,BALAJITELE,EQ,00000000,00000031,00007600,00000000,N,N,N,1,3
PO,CASH,1000000000088699,84908476980681,S,1,BALAJITELE,EQ,00000000,00000003,00006405,00000000,N,N,N,1,3
PO,CASH,1000000000089325,84908477136334,S,1,BALAJITELE,EQ,00000000,00000300,00006660,00000000,N,N,N,1,3
PO,CASH,1000000000089904,84908477265411,S,1,BALAJITELE,EQ,00000000,00000050,00007600,00000000,N,N,N,1,3
PO,CASH,1000000000089924,84908477266997,B,1,BALAJITELE,EQ,00000000,00000050,00006405,00000000,N,N,N,1,3
PO,CASH,1000000000090582,84908477435290,B,1,BALAJITELE,EQ,00000000,00000050,00006010,00000000,N,N,N,1,3
PO,CASH,1000000000091249,84908477620464,B,1,BALAJITELE,EQ,00000000,00000250,00005600,00000000,N,N,N,1,3
PO,CASH,1000000000091272,84908477629853,B,1,BALAJITELE,EQ,00000000,00000250,00005900,00000000,N,N,N,1,3
PO,CASH,1000000000091932,84908477792422,B,1,BALAJITELE,EQ,00000000,00000010,00006000,00000000,N,N,N,1,3
PO,CASH,1000000000092026,84908477820448,B,1,BALAJITELE,EQ,00000000,00000025,00006310,00000000,N,N,N,1,3
PO,CASH,1000000000092524,84908477949208,S,1,BALAJITELE,EQ,00000000,00000500,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000092604,84908477974384,B,1,BALAJITELE,EQ,00000000,00000050,00006010,00000000,N,N,N,1,3
PO,CASH,1000000000093020,84908478058281,S,1,BALAJITELE,EQ,00000000,00000021,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000093664,84908478207310,B,1,BALAJITELE,EQ,00000000,00000025,00006250,00000000,N,N,N,1,3
PO,CASH,1000000000093783,84908478240349,S,1,BALAJITELE,EQ,00000000,00000007,00007500,00000000,N,N,N,1,3
PO,CASH,1000000000099242,84908479536150,B,1,BALAJITELE,EQ,00000000,00000025,00006050,00000000,N,N,N,1,3
PO,CASH,1000000000099490,84908479598357,B,1,BALAJITELE,EQ,00000000,00000100,00006405,00000000,N,N,N,1,3
PO,CASH,1000000000099496,84908479599701,B,1,BALAJITELE,EQ,00000000,00000033,00006000,00000000,N,N,N,1,3
PO,CASH,1000000000100351,84908479843192,B,1,BALAJITELE,EQ,00000000,00000205,00006085,00000000,N,N,N,1,3
PO,CASH,1000000000101868,84908480278284,S,1,BALAJITELE,EQ,00000000,00000500,00006740,00000000,N,N,N,1,3
PO,CASH,1000000000101912,84908480284231,S,1,BALAJITELE,EQ,00000000,00002000,00006900,00000000,N,N,N,1,3
PO,CASH,1000000000102118,84908480344444,S,1,BALAJITELE,EQ,00000000,00002000,00006900,00000000,N,N,N,1,3
PO,CASH,1000000000103827,84908480835591,S,1,BALAJITELE,EQ,00000000,00000900,00006800,00000000,N,N,N,1,3
PO,CASH,1000000000106462,84908481661056,S,1,BALAJITELE,EQ,00000000,00000010,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000109000,84908482422289,S,1,BALAJITELE,EQ,00000000,00000200,00007000,00000000,N,N,N,1,3
PO,CASH,1000000000109009,84908482424621,B,1,BALAJITELE,EQ,00000000,00000200,00006000,00000000,N,N,N,1,3
PO,CASH,1000000000110032,84908482750205,S,1,BALAJITELE,EQ,00000000,00005000,00007450,00000000,N,N,N,1,3
PO,CASH,1000000000110503,84908482909983,S,1,BALAJITELE,EQ,00000000,00005000,00007450,00000000,N,N,N,1,3
PO,CASH,1000000000110538,84908482921443,S,1,BALAJITELE,EQ,00000000,00005000,00007450,00000000,N,N,N,1,3
PO,CASH,1000000000110582,84908482935608,S,1,BALAJITELE,EQ,00000000,00005000,00007450,00000000,N,N,N,1,3
PO,CASH,1000000000110619,84908482948052,S,1,BALAJITELE,EQ,00000000,00005000,00007450,00000000,N,N,N,1,3
PO,CASH,1000000000111498,84908483230819,B,1,BALAJITELE,EQ,00000000,00000300,00006130,00000000,N,N,N,1,3
PO,CASH,1000000000111514,84908483234970,S,1,BALAJITELE,EQ,00000000,00001000,00006700,00000000,N,N,N,1,3
PO,CASH,1000000000111540,84908483244078,B,1,BALAJITELE,EQ,00000000,00000001,00006300,00000000,N,N,N,1,3
PO,CASH,1000000000113244,84908483839765,B,1,BALAJITELE,EQ,00000000,00005000,00006020,00000000,N,N,N,1,3
PO,CASH,1000000000114074,84908484149869,B,1,BALAJITELE,EQ,00000000,00000001,00005245,00000000,N,N,N,1,3
PO,CASH,1000000000117156,84908485306038,B,1,BALAJITELE,EQ,00000000,00000040,00006400,00000000,N,N,N,1,3
