RM,84908559103623,BALAJITELE,00006460,00000083,1000000001168578,1000000000279838
RM,84908563383922,BALAJITELE,00006455,00000025,1000000001264059,1000000001209512
RM,84908569388364,BALAJITELE,00006450,00000010,1000000001190488,1000000000279838
RM,84908569388372,BALAJITELE,00006450,00000191,1000000001393573,1000000000279838
RM,84908572963800,BALAJITELE,00006445,00000040,1000000001095873,1000000001467181
RM,84908575032950,BALAJITELE,00006445,00000010,1000000001467187,1000000001509647
RM,84908576324889,BALAJITELE,00006450,00000001,1000000001541583,1000000000391069
RM,84908576767260,BALAJITELE,00006440,00000027,1000000001192714,1000000001550752
RM,84908577340412,BALAJITELE,00006440,00000084,1000000001192714,1000000001561248
RM,84908577340413,BALAJITELE,00006440,00000916,1000000000904419,1000000001561248
RM,84908578532504,BALAJITELE,00006445,00000002,1000000001586027,1000000001467183
RM,84908578744632,BALAJITELE,00006440,00000084,1000000000904419,1000000000391069
RM,84908579340666,BALAJITELE,00006440,00000001,1000000001602078,1000000000391069
RM,84908581148928,BALAJITELE,00006440,00000100,1000000001640410,1000000000391069
RM,84908582142203,BALAJITELE,00006440,00000017,1000000001663247,1000000000391069
RM,84908588746356,BALAJITELE,00006435,00000025,1000000001796455,1000000001752268
RM,84908591309114,BALAJITELE,00006430,00000100,1000000001095873,1000000000391069
RM,84908591309115,BALAJITELE,00006430,00000010,1000000001589877,1000000000391069
RM,84908591309120,BALAJITELE,00006430,00000187,1000000001848237,1000000000391069
RM,84908591309132,BALAJITELE,00006435,00000025,1000000001848243,1000000001823600
RM,84908594636072,BALAJITELE,00006430,00000062,1000000001848241,1000000001910811
RM,84908594636073,BALAJITELE,00006430,00000010,1000000001848924,1000000001910811
RM,84908594636074,BALAJITELE,00006425,00000208,1000000001578784,1000000001910811
RM,84908594636075,BALAJITELE,00006425,00000015,1000000000519861,1000000001910811
RM,84908594636076,BALAJITELE,00006425,00000112,1000000001853177,1000000001910811
RM,84908594636077,BALAJITELE,00006425,00000061,1000000000519861,1000000001910811
RM,84908594636078,BALAJITELE,00006420,00001834,1000000000861473,1000000001910811
RM,84908598823659,BALAJITELE,00006420,00000014,1000000000861473,1000000002004138
RM,84908601234654,BALAJITELE,00006420,00001000,1000000000861473,1000000000164800
RM,84908601234661,BALAJITELE,00006420,00000480,1000000000861473,1000000002055611
RM,84908601234663,BALAJITELE,00006420,00000672,1000000000861473,1000000002055612
RM,84908601234664,BALAJITELE,00006420,00000184,1000000001131034,1000000002055612
RM,84908601234665,BALAJITELE,00006420,00000062,1000000001932522,1000000002055612
RM,84908601234666,BALAJITELE,00006420,00000010,1000000001945967,1000000002055612
RM,84908601234671,BALAJITELE,00006420,00000010,1000000002055613,1000000002055614
RM,84908601234685,BALAJITELE,00006420,00000010,1000000002055617,1000000002055621
RM,84908601284236,BALAJITELE,00006420,00000090,1000000002055617,1000000002057120
RM,84908601481649,BALAJITELE,00006420,00000010,1000000002057121,1000000002061499
RM,84908602603514,BALAJITELE,00006415,00000005,1000000000958208,1000000002083839
RM,84908602603515,BALAJITELE,00006415,00000027,1000000002057122,1000000002083839
RM,84908602603516,BALAJITELE,00006415,00000010,1000000002068107,1000000002083839
RM,84908604257695,BALAJITELE,00006410,00000022,1000000002055619,1000000002119009
RM,84908604257696,BALAJITELE,00006410,00000010,1000000002083845,1000000002119009
RM,84908607119278,BALAJITELE,00006410,00000010,1000000002179981,1000000002119009
RM,84908608283100,BALAJITELE,00006405,00000058,1000000000353355,1000000002119009
RM,84908608852197,BALAJITELE,00006415,00000001,1000000002215678,1000000000589645
RM,84908609285834,BALAJITELE,00006405,00000030,1000000000353355,1000000002223001
RM,84908610496833,BALAJITELE,00006405,00000100,1000000000353355,1000000002244918
RM,84908612878279,BALAJITELE,00006420,00000025,1000000002289794,1000000002103524
RM,84908612878280,BALAJITELE,00006420,00000100,1000000002289794,1000000001467183
RM,84908612878281,BALAJITELE,00006420,00000075,1000000002289794,1000000001932523
RM,84908616273138,BALAJITELE,00006410,00000080,1000000002289796,1000000002352668
RM,84908618335860,BALAJITELE,00006415,00000025,1000000002389042,1000000002333266
RM,84908618711176,BALAJITELE,00006410,00000020,1000000002289796,1000000002396626
RM,84908618711177,BALAJITELE,00006410,00000013,1000000002289798,1000000002396626
RM,84908620432762,BALAJITELE,00006420,00000003,1000000002431503,1000000001932523
RM,84908626665692,BALAJITELE,00006420,00000010,1000000002542966,1000000001932523
RM,84908637618423,BALAJITELE,00006410,00000062,1000000002289798,1000000002741788
RM,84908637618424,BALAJITELE,00006410,00000003,1000000000477689,1000000002741788
RM,84908646861309,BALAJITELE,00006415,00000025,1000000002914282,1000000002631096
RM,84908646861336,BALAJITELE,00006415,00000111,1000000002914282,1000000001932523
RM,84908647332438,BALAJITELE,00006420,00000022,1000000002914282,1000000002805584
RM,84908647341891,BALAJITELE,00006420,00000100,1000000002914282,1000000002923708
RM,84908649274524,BALAJITELE,00006425,00000010,1000000002945827,1000000001976828
RM,84908649745105,BALAJITELE,00006425,00000015,1000000002968391,1000000001976828
RM,84908655112454,BALAJITELE,00006430,00000004,1000000003056962,1000000000072850
RM,84908658337063,BALAJITELE,00006430,00000176,1000000002968391,1000000000072850
RM,84908669566249,BALAJITELE,00006430,00000009,1000000002968391,1000000003271168
RM,84908669566250,BALAJITELE,00006430,00000002,1000000003214160,1000000003271168
RM,84908669566251,BALAJITELE,00006425,00000014,1000000000861477,1000000003271168
RM,84908669566252,BALAJITELE,00006425,00000050,1000000003107226,1000000003271168
RM,84908674945642,BALAJITELE,00006435,00000025,1000000003343938,1000000003304348
RM,84908678001680,BALAJITELE,00006440,00000003,1000000003387942,1000000001912865
RM,84908680463984,BALAJITELE,00006440,00000022,1000000003417047,1000000001912865
RM,84908680463985,BALAJITELE,00006440,00000080,1000000003417047,1000000001631923
RM,84908682765587,BALAJITELE,00006450,00000003,1000000003435560,1000000003234230
RM,84908685362978,BALAJITELE,00006435,00000001,1000000003396460,1000000003482861
RM,84908685362979,BALAJITELE,00006435,00000124,1000000002741790,1000000003482861
RM,84908685362980,BALAJITELE,00006435,00000024,1000000003435566,1000000003482861
RM,84908685362981,BALAJITELE,00006435,00000090,1000000003466410,1000000003482861
RM,84908685362982,BALAJITELE,00006430,00000112,1000000003396461,1000000003482861
RM,84908685362983,BALAJITELE,00006430,00000020,1000000003396464,1000000003482861
RM,84908685362984,BALAJITELE,00006430,00000302,1000000003401107,1000000003482861
RM,84908685362985,BALAJITELE,00006430,00000102,1000000001848239,1000000003482861
RM,84908685362986,BALAJITELE,00006425,00000025,1000000003272025,1000000003482861
RM,84908697485576,BALAJITELE,00006435,00000025,1000000003656021,1000000003607961
RM,84908697485577,BALAJITELE,00006440,00000075,1000000003656021,1000000003482864
RM,84908699493936,BALAJITELE,00006430,00000025,1000000003656023,1000000003680510
RM,84908699900002,BALAJITELE,00006435,00000025,1000000003685571,1000000003666113
RM,84908700577663,BALAJITELE,00006440,00000025,1000000003685571,1000000003482864
RM,84908701088015,BALAJITELE,00006430,00000050,1000000003656023,1000000003701155
RM,84908704881435,BALAJITELE,00006430,00000024,1000000003685735,1000000003747329
RM,84908704881436,BALAJITELE,00006425,00000011,1000000003294548,1000000003747329
RM,84908708684473,BALAJITELE,00006440,00000020,1000000003789288,1000000003482864
RM,84908712212571,BALAJITELE,00006440,00000004,1000000003828050,1000000003482864
RM,84908712212572,BALAJITELE,00006440,00000006,1000000003828050,1000000003809175
RM,84908720923538,BALAJITELE,00006435,00000004,1000000003936235,1000000003875513
RM,84908729938880,BALAJITELE,00006425,00000020,1000000003294548,1000000004055279
RM,84908741807621,BALAJITELE,00006425,00000008,1000000003294548,1000000004207039
RM,84908747621388,BALAJITELE,00006430,00000025,1000000004279154,1000000004017898
RM,84908747621389,BALAJITELE,00006435,00000021,1000000004279154,1000000003875513
RM,84908747621390,BALAJITELE,00006435,00000029,1000000004279154,1000000003997122
RM,84908747672741,BALAJITELE,00006435,00000002,1000000004279632,1000000003997122
RM,84908750112370,BALAJITELE,00006430,00000025,1000000004309298,1000000004283151
RM,84908757081890,BALAJITELE,00006425,00000011,1000000003294548,1000000004347518
RM,84908757081891,BALAJITELE,00006425,00001000,1000000003343936,1000000004347518
RM,84908757081892,BALAJITELE,00006425,00000022,1000000003656024,1000000004347518
RM,84908757081893,BALAJITELE,00006425,00000001,1000000004152152,1000000004347518
RM,84908757081894,BALAJITELE,00006425,00000009,1000000004263295,1000000004347518
RM,84908761681819,BALAJITELE,00006420,00000457,1000000002914282,1000000004347518
RM,84908763656318,BALAJITELE,00006435,00000002,1000000004480690,1000000003997122
RM,84908770655192,BALAJITELE,00006420,00000100,1000000002914282,1000000004566997
RM,84908782013623,BALAJITELE,00006420,00000185,1000000002914282,1000000004692435
RM,84908782013624,BALAJITELE,00006420,00000010,1000000002937306,1000000004692435
RM,84908782013625,BALAJITELE,00006420,00000100,1000000003107234,1000000004692435
RM,84908782013626,BALAJITELE,00006420,00000100,1000000003365147,1000000004692435
RM,84908782013627,BALAJITELE,00006420,00000025,1000000003701156,1000000004692435
RM,84908782013628,BALAJITELE,00006420,00000020,1000000003747330,1000000004692435
RM,84908782013629,BALAJITELE,00006420,00000002,1000000004097107,1000000004692435
RM,84908782013630,BALAJITELE,00006420,00000002,1000000004467859,1000000004692435
RM,84908782013631,BALAJITELE,00006420,00000010,1000000004616227,1000000004692435
RM,84908782013632,BALAJITELE,00006415,00000100,1000000002968393,1000000004692435
RM,84908782013633,BALAJITELE,00006415,00000028,1000000004399006,1000000004692435
RM,84908782013634,BALAJITELE,00006410,00000097,1000000000477689,1000000004692435
RM,84908782013635,BALAJITELE,00006410,00000100,1000000002923488,1000000004692435
RM,84908782013636,BALAJITELE,00006410,00000100,1000000003214163,1000000004692435
RM,84908782013637,BALAJITELE,00006410,00000294,1000000003418481,1000000004692435
RM,84908782013638,BALAJITELE,00006410,00000005,1000000001911087,1000000004692435
RM,84908782013639,BALAJITELE,00006410,00000271,1000000003810475,1000000004692435
RM,84908782071325,BALAJITELE,00006410,00000208,1000000003810475,1000000004693340
RM,84908782457787,BALAJITELE,00006410,00000521,1000000003810475,1000000004699642
RM,84908782457788,BALAJITELE,00006410,00000022,1000000004692437,1000000004699642
RM,84908782457789,BALAJITELE,00006410,00000024,1000000004692440,1000000004699642
RM,84908782457790,BALAJITELE,00006410,00000010,1000000004693342,1000000004699642
RM,84908782457791,BALAJITELE,00006405,00000054,1000000000353355,1000000004699642
RM,84908782457792,BALAJITELE,00006405,00000100,1000000004017900,1000000004699642
RM,84908782457793,BALAJITELE,00006405,00000250,1000000004061083,1000000004699642
RM,84908782457794,BALAJITELE,00006405,00000020,1000000004616226,1000000004699642
RM,84908782457795,BALAJITELE,00006405,00000023,1000000004692446,1000000004699642
RM,84908782457796,BALAJITELE,00006400,00001876,1000000001506950,1000000004699642
RM,84908782457823,BALAJITELE,00006400,00000624,1000000001506950,1000000004699654
RM,84908782457824,BALAJITELE,00006400,00000100,1000000002761933,1000000004699654
RM,84908782457825,BALAJITELE,00006400,00000130,1000000003059440,1000000004699654
RM,84908782457826,BALAJITELE,00006400,00000020,1000000003297839,1000000004699654
RM,84908782457827,BALAJITELE,00006400,00000050,1000000003738645,1000000004699654
RM,84908782457828,BALAJITELE,00006400,00000100,1000000003738769,1000000004699654
RM,84908782457829,BALAJITELE,00006400,00000060,1000000003827943,1000000004699654
RM,84908782457830,BALAJITELE,00006400,00000025,1000000004699645,1000000004699654
RM,84908782896758,BALAJITELE,00006395,00000020,1000000004699652,1000000004705260
RM,84908782896759,BALAJITELE,00006395,00000010,1000000004699665,1000000004705260
RM,84908790729063,BALAJITELE,00006405,00000093,1000000004797684,1000000003865456
RM,84908790729064,BALAJITELE,00006410,00000085,1000000004797684,1000000000589644
RM,84908790729065,BALAJITELE,00006410,00000072,1000000004797684,1000000002289797
RM,84908794922969,BALAJITELE,00006410,00000045,1000000004845328,1000000002289797
RM,84908796482715,BALAJITELE,00006405,00000025,1000000004864113,1000000004864112
RM,84908804902773,BALAJITELE,00006400,00000047,1000000004797688,1000000004937681
RM,84908804902774,BALAJITELE,00006400,00000025,1000000004797690,1000000004937681
RM,84908804902775,BALAJITELE,00006400,00000010,1000000004847699,1000000004937681
RM,84908804902776,BALAJITELE,00006400,00000050,1000000004914124,1000000004937681
RM,84908804902780,BALAJITELE,00006400,00000100,1000000004797686,1000000004937681
RM,84908807583957,BALAJITELE,00006400,00000020,1000000004990227,1000000004937681
RM,84908817305169,BALAJITELE,00006400,00000210,1000000005116024,1000000004937681
RM,84908827866358,BALAJITELE,00006400,00000038,1000000005231547,1000000004937681
RM,84908828850890,BALAJITELE,00006400,00000025,1000000005231547,1000000005242716
RM,84908828999105,BALAJITELE,00006400,00000025,1000000005231547,1000000005243927
RM,84908829150706,BALAJITELE,00006400,00000100,1000000005231547,1000000005245847
RM,84908829351988,BALAJITELE,00006400,00000012,1000000005231547,1000000005248422
RM,84908830158794,BALAJITELE,00006395,00000020,1000000004763760,1000000005258015
RM,84908830158795,BALAJITELE,00006395,00000001,1000000005083027,1000000005258015
RM,84908830158796,BALAJITELE,00006395,00000030,1000000005131174,1000000005258015
RM,84908830477224,BALAJITELE,00006390,00000054,1000000002730594,1000000005261695
RM,84908830477225,BALAJITELE,00006390,00000022,1000000004959669,1000000005261695
RM,84908830477226,BALAJITELE,00006390,00000024,1000000005231549,1000000005261695
RM,84908831692529,BALAJITELE,00006390,00000100,1000000005275119,1000000002289797
RM,84908831692530,BALAJITELE,00006390,00000100,1000000005275119,1000000005263240
RM,84908831692554,BALAJITELE,00006395,00000049,1000000004959671,1000000005258015
RM,84908831871315,BALAJITELE,00006400,00000003,1000000005276977,1000000005248422
RM,84908840596199,BALAJITELE,00006400,00000010,1000000005371363,1000000005303300
RM,84908843839720,BALAJITELE,00006395,00000208,1000000005275119,1000000005275126
RM,84908845479510,BALAJITELE,00006400,00000010,1000000005422972,1000000005303300
RM,84908845583863,BALAJITELE,00006400,00000005,1000000005424077,1000000005303300
RM,84908845583864,BALAJITELE,00006400,00000050,1000000005424077,1000000005362335
RM,84908845583865,BALAJITELE,00006400,00001000,1000000005424077,1000000005388561
RM,84908845583866,BALAJITELE,00006400,00000100,1000000005424077,1000000005275122
RM,84908845727327,BALAJITELE,00006405,00000024,1000000005425256,1000000004959670
RM,84908845727340,BALAJITELE,00006405,00000010,1000000005425263,1000000005425257
RM,84908845727352,BALAJITELE,00006410,00000042,1000000005425268,1000000001021537
RM,84908845727382,BALAJITELE,00006410,00000008,1000000005425271,1000000001021537
RM,84908853235174,BALAJITELE,00006405,00000100,1000000004959671,1000000005515854
RM,84908853235175,BALAJITELE,00006405,00000016,1000000005425265,1000000005515854
RM,84908853235176,BALAJITELE,00006405,00000023,1000000005453391,1000000005515854
RM,84908853235177,BALAJITELE,00006400,00000200,1000000005275119,1000000005515854
RM,84908853235178,BALAJITELE,00006400,00000301,1000000005425260,1000000005515854
RM,84908853235179,BALAJITELE,00006400,00000010,1000000000678102,1000000005515854
RM,84908853235180,BALAJITELE,00006400,00000027,1000000005426000,1000000005515854
RM,84908853235181,BALAJITELE,00006400,00000048,1000000000446328,1000000005515854
RM,84908853235182,BALAJITELE,00006400,00000090,1000000005479946,1000000005515854
RM,84908853235183,BALAJITELE,00006400,00000185,1000000005275119,1000000005515854
RM,84908853799512,BALAJITELE,00006410,00000001,1000000005522284,1000000005515865
RM,84908853799528,BALAJITELE,00006410,00000015,1000000005522288,1000000005515865
RM,84908861812654,BALAJITELE,00006410,00000025,1000000005610727,1000000005610726
RM,84908864734846,BALAJITELE,00006410,00000100,1000000005646454,1000000005615773
RM,84908870407465,BALAJITELE,00006415,00000004,1000000005703507,1000000005479136
RM,84908870407466,BALAJITELE,00006415,00000100,1000000005703507,1000000005424082
RM,84908870407467,BALAJITELE,00006420,00000100,1000000005703507,1000000005248423
RM,84908870407468,BALAJITELE,00006420,00000315,1000000005703507,1000000005515858
RM,84908870407469,BALAJITELE,00006425,00000100,1000000005703507,1000000005248424
RM,84908870407470,BALAJITELE,00006425,00000011,1000000005703507,1000000005443930
RM,84908870407471,BALAJITELE,00006425,00000110,1000000005703507,1000000005515861
RM,84908870407472,BALAJITELE,00006425,00000023,1000000005703507,1000000000195498
RM,84908870407473,BALAJITELE,00006425,00000011,1000000005703507,1000000005443930
RM,84908870407474,BALAJITELE,00006425,00000048,1000000005703507,1000000000195498
RM,84908870407475,BALAJITELE,00006425,00000011,1000000005703507,1000000005443930
RM,84908870407476,BALAJITELE,00006425,00000048,1000000005703507,1000000000195498
RM,84908870407477,BALAJITELE,00006425,00000011,1000000005703507,1000000005443930
RM,84908870407478,BALAJITELE,00006425,00000048,1000000005703507,1000000000195498
RM,84908870407479,BALAJITELE,00006425,00000009,1000000005703507,1000000005443930
RM,84908870407480,BALAJITELE,00006425,00000051,1000000005703507,1000000000195498
RM,84908875685623,BALAJITELE,00006410,00000005,1000000005650534,1000000005757123
RM,84908875685624,BALAJITELE,00006410,00000100,1000000005515860,1000000005757123
RM,84908875685625,BALAJITELE,00006410,00000294,1000000005703982,1000000005757123
RM,84908875685626,BALAJITELE,00006410,00000045,1000000005706136,1000000005757123
RM,84908875685627,BALAJITELE,00006405,00000024,1000000005653061,1000000005757123
RM,84908875685628,BALAJITELE,00006405,00000010,1000000000394954,1000000005757123
RM,84908875685629,BALAJITELE,00006405,00000038,1000000005703509,1000000005757123
RM,84908875685630,BALAJITELE,00006405,00000100,1000000005703510,1000000005757123
RM,84908875685631,BALAJITELE,00006405,00000016,1000000005522286,1000000005757123
RM,84908875685632,BALAJITELE,00006405,00000048,1000000000446328,1000000005757123
RM,84908875685633,BALAJITELE,00006405,00000010,1000000000394954,1000000005757123
RM,84908875685634,BALAJITELE,00006405,00000048,1000000000446328,1000000005757123
RM,84908875685635,BALAJITELE,00006405,00000010,1000000000394954,1000000005757123
RM,84908875685636,BALAJITELE,00006405,00000048,1000000000446328,1000000005757123
RM,84908875685637,BALAJITELE,00006405,00000010,1000000000394954,1000000005757123
RM,84908875685638,BALAJITELE,00006405,00000048,1000000000446328,1000000005757123
RM,84908875685639,BALAJITELE,00006405,00000008,1000000000394954,1000000005757123
RM,84908875685640,BALAJITELE,00006405,00000282,1000000000446328,1000000005757123
RM,84908875685641,BALAJITELE,00006400,00000015,1000000005275119,1000000005757123
RM,84908875685642,BALAJITELE,00006400,00000007,1000000005515867,1000000005757123
RM,84908875685643,BALAJITELE,00006400,00000286,1000000005650125,1000000005757123
RM,84908875685644,BALAJITELE,00006400,00000010,1000000000678102,1000000005757123
RM,84908875685645,BALAJITELE,00006400,00000005,1000000005297705,1000000005757123
RM,84908875685646,BALAJITELE,00006400,00000010,1000000005668131,1000000005757123
RM,84908875685647,BALAJITELE,00006400,00000102,1000000005703508,1000000005757123
RM,84908875685648,BALAJITELE,00006400,00000050,1000000005713630,1000000005757123
RM,84908875685649,BALAJITELE,00006400,00000002,1000000005729808,1000000005757123
RM,84908875685650,BALAJITELE,00006400,00000200,1000000005275119,1000000005757123
RM,84908875685651,BALAJITELE,00006400,00000010,1000000000678102,1000000005757123
RM,84908875685652,BALAJITELE,00006400,00000149,1000000005275119,1000000005757123
RM,84908875685671,BALAJITELE,00006410,00000068,1000000005757125,1000000005757130
RM,84908878845629,BALAJITELE,00006415,00000001,1000000005794136,1000000005757127
RM,84908879253286,BALAJITELE,00006415,00000015,1000000005800395,1000000005757127
RM,84908879253287,BALAJITELE,00006415,00000088,1000000005800395,1000000005757548
RM,84908879253288,BALAJITELE,00006420,00000100,1000000005800395,1000000005703514
RM,84908879253289,BALAJITELE,00006420,00000010,1000000005800395,1000000001097035
RM,84908879253290,BALAJITELE,00006420,00000137,1000000005800395,1000000005757551
RM,84908887036437,BALAJITELE,00006420,00000010,1000000005879980,1000000005800403
RM,84908890006418,BALAJITELE,00006410,00000016,1000000005800399,1000000005913288
RM,84908890006419,BALAJITELE,00006405,00000075,1000000005800402,1000000005913288
RM,84908893367973,BALAJITELE,00006415,00000016,1000000005946195,1000000005913294
RM,84908893367974,BALAJITELE,00006420,00000090,1000000005946195,1000000005800403
RM,84908893367975,BALAJITELE,00006420,00000100,1000000005946195,1000000005913295
RM,84908893367976,BALAJITELE,00006420,00000111,1000000005946195,1000000005915608
RM,84908893367977,BALAJITELE,00006420,00000083,1000000005946195,1000000005944820
RM,84908896893305,BALAJITELE,00006410,00000016,1000000005946198,1000000005985819
RM,84908896893306,BALAJITELE,00006410,00000003,1000000005800402,1000000005985819
RM,84908897912433,BALAJITELE,00006415,00000016,1000000005997280,1000000005985822
RM,84908899664716,BALAJITELE,00006425,00000010,1000000006017388,1000000006012011
RM,84908899664784,BALAJITELE,00006430,00000099,1000000006017392,1000000004543072
RM,84908900153385,BALAJITELE,00006435,00000028,1000000006022280,1000000005946197
RM,84908900153386,BALAJITELE,00006435,00000010,1000000006022280,1000000006017393
RM,84908901899793,BALAJITELE,00006440,00000500,1000000006040368,1000000003809847
RM,84908901899794,BALAJITELE,00006440,00000097,1000000006040368,1000000003234230
RM,84908901899795,BALAJITELE,00006440,00000010,1000000006040368,1000000006028591
RM,84908902345145,BALAJITELE,00006450,00000001,1000000006044158,1000000003387781
RM,84908902345146,BALAJITELE,00006450,00000999,1000000006044158,1000000003997121
RM,84908902359499,BALAJITELE,00006450,00000001,1000000006044272,1000000003997121
RM,84908902359500,BALAJITELE,00006450,00000100,1000000006044272,1000000006010603
RM,84908902359501,BALAJITELE,00006450,00000010,1000000006044272,1000000006044163
RM,84908904855337,BALAJITELE,00006450,00000500,1000000006066370,1000000000164602
RM,84908904929199,BALAJITELE,00006465,00000100,1000000006067088,1000000006040371
RM,84908904929200,BALAJITELE,00006465,00000010,1000000006067088,1000000006066374
RM,84908904929201,BALAJITELE,00006465,00000090,1000000006067088,1000000000195498
RM,84908906749973,BALAJITELE,00006465,00000050,1000000006082867,1000000006082868
RM,84908907119318,BALAJITELE,00006470,00000010,1000000006085601,1000000000048989
RM,84908907119319,BALAJITELE,00006470,00000001,1000000006085601,1000000002977698
RM,84908907119320,BALAJITELE,00006470,00000100,1000000006085601,1000000006040372
RM,84908907119321,BALAJITELE,00006470,00000010,1000000006085601,1000000006068675
RM,84908907119325,BALAJITELE,00006470,00000079,1000000006085601,1000000006085602
RM,84908907150156,BALAJITELE,00006475,00000050,1000000006085761,1000000001034455
RM,84908907150159,BALAJITELE,00006475,00000100,1000000000970244,1000000001034455
